id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
95mali,2021-06-04 00:01:08,马里,14281,0,9740,517,0,0.0,10.0,,0.0,0.0,,,
958888,2021-06-04 08:11:19,阿根廷,3884447,0,3438437,79873,0,0.0,35017.0,,0.0,0.0,,,
81113,2020-06-15 00:00:31,法属波利尼西亚,60,0,60,0,0,,,,,,,,
9584332,2021-06-04 07:06:23,巴林,246658,0,219108,1050,0,0.0,1936.0,,0.0,0.0,,,
8168,2021-06-04 06:01:22,莫桑比克,70965,0,69641,837,0,0.0,73.0,,0.0,0.0,,,
95747,2021-06-04 00:01:08,喀麦隆,78929,0,35261,1275,0,0.0,0.0,,0.0,0.0,,,
8165,2021-06-04 00:01:08,乌干达,49759,0,46150,365,0,0.0,1083.0,,0.0,0.0,,,
8166,2020-06-12 16:57:11,厄立特里亚,41,0,39,0,0,,,,,,,,
95983,2021-06-04 00:01:08,刚果（布）,11845,0,10591,154,0,0.0,187.0,,0.0,0.0,,,
8162,2021-06-04 00:01:08,津巴布韦,39031,0,36661,1599,0,0.0,33.0,,0.0,0.0,,,
956475,2021-06-04 00:01:08,丹麦,284888,0,269659,2518,0,0.0,1036.0,,0.0,0.0,,,
81344,2020-06-15 14:48:41,阿鲁巴,101,0,98,3,0,0.0,,,,,,,
95776,2021-06-04 00:01:08,斐济,536,0,183,4,0,0.0,28.0,,0.0,0.0,,,
8172,2021-06-04 00:01:08,伯利兹,12833,0,12428,325,0,0.0,14.0,,0.0,0.0,,,
8173,2021-06-04 01:41:16,缅甸,143945,0,132408,3221,0,0.0,72.0,,0.0,0.0,,,
9568067,2021-06-04 00:01:08,塞浦路斯,72573,0,39061,361,0,0.0,58.0,,0.0,0.0,,,
81134,2020-06-14 00:00:31,关岛,183,0,143,5,0,0.0,,,,,,,
888779,2020-06-15 10:21:59,科索沃,1326,0,921,31,0,0.0,,,,,,,
95860612,2020-06-12 17:03:41,圣皮埃尔岛和密克隆岛,1,0,1,0,0,0.0,,,,,,,
95251456,2021-06-04 00:01:08,吉尔吉斯斯坦,105840,0,99474,1830,0,0.0,371.0,,0.0,0.0,,,
8197,2020-06-15 00:00:31,博茨瓦纳,60,0,24,1,0,,,0.0,,,0.0,,
95309,2021-06-04 00:01:08,尼日尔,5416,0,5096,192,0,0.0,6.0,,0.0,0.0,,,
95305,2021-06-04 00:01:08,苏里南,15428,0,12005,316,0,0.0,300.0,,0.0,0.0,,,
95306,2021-06-04 00:01:08,佛得角,30694,0,28944,266,0,0.0,171.0,,0.0,0.0,,,
95786,2021-06-04 06:01:23,萨尔瓦多,74141,0,69215,2260,0,0.0,0.0,,0.0,0.0,,,
95303,2020-06-15 13:51:31,圭亚那,159,0,99,12,0,,,0.0,,,0.0,,
95787,2021-06-04 00:01:08,尼加拉瓜,7481,0,4225,187,0,0.0,157.0,,0.0,0.0,,,
95783,2020-06-15 00:00:31,冈比亚,28,0,24,1,0,,,0.0,,,0.0,,
9523416782,2020-06-12 16:58:23,东帝汶,24,0,24,0,0,,,,,,,,
950777,2021-06-04 00:01:08,巴基斯坦,926695,0,852574,21022,0,0.0,2028.0,,0.0,0.0,,,
9577890,2021-06-04 08:11:19,埃及,265489,0,194291,15222,0,0.0,951.0,,0.0,0.0,,,
9577665,2021-06-04 06:01:23,科威特,313289,0,297329,1783,0,0.0,1345.0,,0.0,0.0,,,
95903,2021-06-04 00:01:08,斯洛伐克,390129,0,255300,12375,0,0.0,139.0,,0.0,0.0,,,
95904,2020-06-15 13:47:38,直布罗陀,176,0,173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
959333,2020-06-16 00:00:31,摩纳哥,99,0,93,4,0,,,,,,,,
9509765,2021-06-04 00:01:08,巴拉圭,361440,0,297292,9396,0,0.0,3196.0,,0.0,0.0,,,
856671,2020-06-12 16:58:47,荷属安的列斯,22,0,15,1,0,,,,,,,,
95711,2020-06-15 00:00:31,多米尼克,18,0,16,0,0,,,,,,,,
95703,2021-06-04 00:01:08,乌兹别克斯坦,100997,0,96889,693,0,0.0,271.0,,0.0,0.0,,,
95293,2021-06-04 00:01:08,黑山,99717,0,97429,1587,0,0.0,65.0,,0.0,0.0,,,
95294,2021-06-04 08:11:19,危地马拉,258633,0,236469,8238,0,0.0,1334.0,,0.0,0.0,,,
95290,2021-06-04 00:01:08,加蓬,24429,0,22118,152,0,0.0,0.0,,0.0,0.0,,,
95291,2021-06-04 00:01:08,苏丹,35656,0,29364,2662,0,0.0,119.0,,0.0,0.0,,,
87435,2021-06-04 00:01:08,利比亚,186567,0,172637,3132,0,0.0,244.0,,0.0,0.0,,,
95287,2020-06-15 14:48:56,圣马丁岛,77,0,61,15,0,,,,,,,,
95046,2021-06-04 02:46:18,土耳其,5270299,0,5139993,47882,0,0.0,7181.0,,0.0,0.0,,,
95047,2020-06-12 17:02:54,巴布亚新几内亚,8,0,8,0,0,,,,,,,,
95000011,2021-06-04 01:41:16,多米尼加,297119,0,243235,3642,0,0.0,1659.0,,0.0,0.0,,,
95076,2021-06-04 01:41:16,约旦,738521,0,719049,9500,0,0.0,604.0,,0.0,0.0,,,
9532556,2021-06-04 00:01:08,亚美尼亚,222978,0,213813,4448,0,0.0,108.0,,0.0,0.0,,,
811192,2020-06-12 17:01:29,圣基茨和尼维斯,15,0,15,0,0,,,,,,,,
89665,2020-06-15 13:49:44,瓜德罗普,171,0,157,14,0,,,0.0,,,0.0,,
94367,2021-06-04 00:01:08,安提瓜和巴布达,1262,0,1213,42,0,0.0,2.0,,0.0,0.0,,,
95215,2021-06-04 00:01:08,玻利维亚,378028,0,299462,14732,0,0.0,3310.0,,0.0,0.0,,,
95693,2021-06-04 00:01:08,哥伦比亚,3459422,0,3218620,89808,0,0.0,27000.0,,0.0,0.0,,,
879903,2020-06-12 16:57:52,圣文森特和格林纳丁斯,27,0,25,0,0,,,,,,,,
84326,2020-06-12 16:59:25,圣卢西亚,19,0,18,0,0,,,,,,,,
10,2021-06-04 02:46:18,法国,5755549,0,394129,109990,0,0.0,1331.0,,0.0,0.0,,,
11,2021-06-04 00:01:08,阿联酋,576947,0,556549,1689,0,0.0,1989.0,,0.0,0.0,,,
12,2021-06-04 07:06:23,加拿大,1395137,0,1342199,25625,0,0.0,2253.0,,0.0,0.0,,,
13,2021-06-04 00:01:08,印度,28441986,0,26390584,337989,0,0.0,134154.0,,0.0,0.0,,,
14,2021-06-04 03:51:16,英国,4515777,0,15514,128075,0,0.0,4263.0,,0.0,0.0,,,
15,2021-06-04 00:36:10,意大利,4225163,0,3893259,126342,0,0.0,2896.0,,0.0,0.0,,,
16,2021-06-04 00:01:08,俄罗斯,5040390,0,4657460,120604,0,0.0,8807.0,,0.0,0.0,,,
17,2021-06-04 00:01:08,菲律宾,1247899,0,1170752,21357,0,0.0,7183.0,,0.0,0.0,,,
18,2021-06-04 00:01:08,芬兰,92913,0,46000,959,0,0.0,143.0,,0.0,0.0,,,
19,2021-06-04 00:01:08,尼泊尔,576936,0,467467,7630,0,0.0,5825.0,,0.0,0.0,,,
95682,2021-06-04 00:36:11,葡萄牙,851031,0,810659,17029,0,0.0,724.0,,0.0,0.0,,,
95200,2021-06-04 03:51:17,也门,6767,0,3484,1325,0,0.0,8.0,,0.0,0.0,,,
954356,2020-06-15 00:00:31,塞舌尔,11,0,11,0,0,,,,,,,,
20,2021-06-04 07:51:20,西班牙,3693012,0,3464896,80099,0,0.0,4984.0,,0.0,0.0,,,
21,2021-06-04 02:46:18,斯里兰卡,195844,0,162397,1608,0,0.0,3360.0,,0.0,0.0,,,
9509,2021-06-04 00:01:08,阿尔及利亚,129640,0,90281,3490,0,0.0,422.0,,0.0,0.0,,,
22,2021-06-04 00:01:08,柬埔寨,32189,0,24763,236,0,0.0,729.0,,0.0,0.0,,,
95239,2021-06-04 00:01:08,海地,14931,0,12552,321,0,0.0,220.0,,0.0,0.0,,,
23,2021-06-04 00:01:08,瑞典,1076993,0,0,14512,0,0.0,8520.0,,0.0,0.0,,,
95237,2020-06-15 14:48:06,特里尼达和多巴哥,123,0,109,8,0,,,0.0,,,0.0,,
95jibuti,2021-06-04 03:51:16,吉布提,11544,0,11382,154,0,0.0,5.0,,0.0,0.0,,,
9512314,2020-06-15 11:44:39,圣多美与普林西比,659,0,176,12,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
953487,2021-06-04 00:01:08,布基纳法索,13435,0,13256,167,0,0.0,1.0,,0.0,0.0,,,
954332,2021-06-04 00:01:08,比利时,1065358,0,0,24982,0,0.0,1859.0,,0.0,0.0,,,
9534324,2021-06-04 00:01:08,伊拉克,1214367,0,1129221,16462,0,0.0,4262.0,,0.0,0.0,,,
95000111,2021-06-04 00:01:08,马拉维,34360,0,32629,1156,0,0.0,14.0,,0.0,0.0,,,
95010,2021-06-04 00:01:08,冰岛,6555,0,6476,29,0,0.0,0.0,,0.0,0.0,,,
95jnybs,2021-06-04 00:01:08,几内亚比绍,3783,0,3523,68,0,0.0,13.0,,0.0,0.0,,,
953333666,2021-06-04 00:01:08,拉脱维亚,134162,0,126999,2392,0,0.0,296.0,,0.0,0.0,,,
9512111,2020-06-15 14:49:07,不丹,66,0,21,0,0,,,0.0,,,0.0,,
957873,2021-06-04 08:11:19,挪威,126218,0,17998,785,0,0.0,294.0,,0.0,0.0,,,
9524546,2021-06-04 00:01:08,印度尼西亚,1837126,0,1691593,51095,0,0.0,5353.0,,0.0,0.0,,,
956789,2021-06-04 00:01:08,安哥拉,34960,0,28264,780,0,0.0,208.0,,0.0,0.0,,,
87656,2020-06-15 13:46:13,开曼群岛,187,0,115,1,0,,,,,,,,
95844,2021-06-04 02:46:18,埃塞俄比亚,272285,0,243378,4185,0,0.0,246.0,,0.0,0.0,,,
95879,2020-06-15 00:00:31,梵蒂冈,12,0,12,0,0,,,,,,,,
95632,2021-06-04 00:01:08,科特迪瓦,47356,0,46804,306,0,0.0,37.0,,0.0,0.0,,,
95634,2021-06-04 00:01:08,卡塔尔,218080,0,214377,563,0,0.0,392.0,,0.0,0.0,,,
95411,2020-06-12 17:03:24,莱索托,4,0,2,0,0,,,,,,,,
950611,2021-06-04 00:01:08,格鲁吉亚,346983,0,330721,4853,0,0.0,833.0,,0.0,0.0,,,
96745,2021-06-04 00:01:08,墨西哥,2423928,0,1932457,228146,0,0.0,3269.0,,0.0,0.0,,,
95891,2021-06-04 00:01:08,圣马力诺,5090,0,4998,90,0,0.0,0.0,,0.0,0.0,,,
95400,2021-06-04 00:01:08,哈萨克斯坦,445853,0,413475,3460,0,0.0,1476.0,,0.0,0.0,,,
95643,2021-06-04 02:46:17,安道尔,13752,0,13527,127,0,0.0,15.0,,0.0,0.0,,,
95886,2021-06-04 00:01:08,牙买加,48638,0,25485,951,0,0.0,44.0,,0.0,0.0,,,
82333,2020-06-15 13:26:03,格恩西岛,252,0,238,13,0,,,,,,,,
95677,2021-06-04 00:01:08,罗马尼亚,1078338,0,1041256,30499,0,0.0,196.0,,0.0,0.0,,,
95436,2021-06-04 00:01:08,阿曼,220702,0,202021,2385,0,0.0,1173.0,,0.0,0.0,,,
95672,2020-06-15 14:25:46,列支敦士登,82,0,55,1,0,,,,,,,,
9547021,2021-06-04 00:01:08,马达加斯加,41488,0,40774,850,0,0.0,69.0,,0.0,0.0,,,
