id,lastUpdateTime,name,total_confirm,total_suspect,total_heal,total_dead,total_severe,total_input,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,today_input
8148,2021-05-09 07:39:55,索马里,14415,0,6191,747,0,0.0,47.0,,39.0,2.0,,,
95123456,2021-05-09 07:39:55,塞拉利昂,4068,0,3078,79,0,0.0,0.0,,0.0,0.0,,,
95XXXX,2021-05-09 07:39:55,乍得,4874,0,4647,171,0,0.0,12.0,,25.0,1.0,,,
8152,2021-05-09 07:39:55,赞比亚,92057,0,90363,1257,0,0.0,111.0,,0.0,0.0,,,
8151,2020-06-15 13:01:51,巴巴多斯,96,0,83,7,0,,,,,,,,
95mali,2021-05-09 07:39:55,马里,14082,0,8981,499,0,0.0,23.0,,44.0,2.0,,,
958888,2021-05-09 07:39:54,阿根廷,3136158,0,2798328,67042,0,0.0,18024.0,,20426.0,170.0,,,
81113,2020-06-15 00:00:31,法属波利尼西亚,60,0,60,0,0,,,,,,,,
9584332,2021-05-09 07:39:54,巴林,187905,0,174357,678,0,0.0,1502.0,,1321.0,4.0,,,
8168,2021-05-09 09:44:51,莫桑比克,70166,0,67749,821,0,0.0,28.0,,43.0,1.0,,,
95747,2021-05-09 07:39:55,喀麦隆,74946,0,35261,1152,0,0.0,0.0,,0.0,0.0,,,
8165,2021-05-09 07:39:55,乌干达,42308,0,41924,346,0,0.0,84.0,,272.0,0.0,,,
8166,2020-06-12 16:57:11,厄立特里亚,41,0,39,0,0,,,,,,,,
95983,2021-05-09 07:39:55,刚果（布）,11147,0,8208,148,0,0.0,131.0,,0.0,0.0,,,
8162,2021-05-09 07:39:55,津巴布韦,38414,0,36052,1576,0,0.0,11.0,,11.0,0.0,,,
956475,2021-05-09 07:39:55,丹麦,258881,0,245691,2498,0,0.0,677.0,,0.0,0.0,,,
81344,2020-06-15 14:48:41,阿鲁巴,101,0,98,3,0,0.0,,,,,,,
95776,2021-05-09 07:39:55,斐济,136,0,96,3,0,0.0,7.0,,0.0,0.0,,,
8172,2021-05-09 07:39:55,伯利兹,12686,0,12288,323,0,0.0,4.0,,0.0,0.0,,,
8173,2021-05-09 07:39:55,缅甸,142934,0,132004,3210,0,0.0,31.0,,0.0,0.0,,,
9568067,2021-05-09 09:44:52,塞浦路斯,69163,0,39061,334,0,0.0,397.0,,0.0,2.0,,,
81134,2020-06-14 00:00:31,关岛,183,0,143,5,0,0.0,,,,,,,
888779,2020-06-15 10:21:59,科索沃,1326,0,921,31,0,0.0,,,,,,,
95860612,2020-06-12 17:03:41,圣皮埃尔岛和密克隆岛,1,0,1,0,0,0.0,,,,,,,
95251456,2021-05-09 07:39:55,吉尔吉斯斯坦,98079,0,91267,1649,0,0.0,416.0,,0.0,0.0,,,
8197,2020-06-15 00:00:31,博茨瓦纳,60,0,24,1,0,,,0.0,,,0.0,,
95309,2021-05-09 07:39:55,尼日尔,5313,0,4882,192,0,0.0,3.0,,0.0,0.0,,,
95305,2021-05-09 10:39:58,苏里南,11020,0,9728,214,0,0.0,87.0,,34.0,0.0,,,
95306,2021-05-09 07:39:55,佛得角,26111,0,22718,232,0,0.0,274.0,,395.0,1.0,,,
95786,2021-05-09 07:39:55,萨尔瓦多,70255,0,65778,2150,0,0.0,0.0,,0.0,0.0,,,
95303,2020-06-15 13:51:31,圭亚那,159,0,99,12,0,,,0.0,,,0.0,,
95787,2021-05-09 07:39:55,尼加拉瓜,6989,0,4225,183,0,0.0,0.0,,0.0,0.0,,,
95783,2020-06-15 00:00:31,冈比亚,28,0,24,1,0,,,0.0,,,0.0,,
9523416782,2020-06-12 16:58:23,东帝汶,24,0,24,0,0,,,,,,,,
950777,2021-05-09 07:39:55,巴基斯坦,854240,0,752712,18797,0,0.0,4109.0,,0.0,0.0,,,
9577890,2021-05-09 09:44:51,埃及,236272,0,176363,13845,0,0.0,1132.0,,435.0,66.0,,,
9577665,2021-05-09 07:39:55,科威特,284076,0,268316,1635,0,0.0,1095.0,,1399.0,7.0,,,
95903,2021-05-09 07:39:55,斯洛伐克,385395,0,255300,11990,0,0.0,373.0,,0.0,0.0,,,
95904,2020-06-15 13:47:38,直布罗陀,176,0,173,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
959333,2020-06-16 00:00:31,摩纳哥,99,0,93,4,0,,,,,,,,
9509765,2021-05-09 09:44:51,巴拉圭,296306,0,244795,7050,0,0.0,2073.0,,1880.0,76.0,,,
856671,2020-06-12 16:58:47,荷属安的列斯,22,0,15,1,0,,,,,,,,
95711,2020-06-15 00:00:31,多米尼克,18,0,16,0,0,,,,,,,,
95703,2021-05-09 07:39:54,乌兹别克斯坦,93978,0,89703,662,0,0.0,381.0,,0.0,0.0,,,
95293,2021-05-09 07:39:55,黑山,98237,0,94803,1536,0,0.0,95.0,,148.0,3.0,,,
95294,2021-05-09 07:39:55,危地马拉,233696,0,211572,7695,0,0.0,1257.0,,0.0,0.0,,,
95290,2021-05-09 07:39:55,加蓬,23432,0,19944,143,0,0.0,121.0,,106.0,1.0,,,
95291,2021-05-09 07:39:55,苏丹,34461,0,27247,2365,0,0.0,0.0,,0.0,0.0,,,
87435,2021-05-09 07:39:55,利比亚,179697,0,165931,3063,0,0.0,0.0,,0.0,0.0,,,
95287,2020-06-15 14:48:56,圣马丁岛,77,0,61,15,0,,,,,,,,
95046,2021-05-09 07:39:55,土耳其,5016141,0,4691224,42746,0,0.0,18052.0,,28896.0,281.0,,,
95047,2020-06-12 17:02:54,巴布亚新几内亚,8,0,8,0,0,,,,,,,,
95000011,2021-05-09 07:54:54,多米尼加,270600,0,231081,3523,0,0.0,642.0,,136.0,6.0,,,
95076,2021-05-09 07:39:54,约旦,719233,0,701191,9076,0,0.0,601.0,,0.0,29.0,,,
9532556,2021-05-09 07:39:55,亚美尼亚,219092,0,204121,4225,0,0.0,411.0,,0.0,0.0,,,
811192,2020-06-12 17:01:29,圣基茨和尼维斯,15,0,15,0,0,,,,,,,,
89665,2020-06-15 13:49:44,瓜德罗普,171,0,157,14,0,,,0.0,,,0.0,,
94367,2021-05-09 07:39:55,安提瓜和巴布达,1232,0,1014,32,0,0.0,0.0,,0.0,0.0,,,
95215,2021-05-09 07:39:55,玻利维亚,316153,0,259431,13182,0,0.0,1963.0,,1363.0,31.0,,,
95693,2021-05-09 07:54:54,哥伦比亚,2985536,0,2806310,77359,0,0.0,16910.0,,17559.0,492.0,,,
879903,2020-06-12 16:57:52,圣文森特和格林纳丁斯,27,0,25,0,0,,,,,,,,
84326,2020-06-12 16:59:25,圣卢西亚,19,0,18,0,0,,,,,,,,
10,2021-05-09 07:39:55,法国,5829166,0,371076,106438,0,0.0,20745.0,,1178.0,176.0,,,
11,2021-05-09 07:39:55,阿联酋,534445,0,514769,1610,0,0.0,1735.0,,0.0,0.0,,,
12,2021-05-09 07:54:55,加拿大,1287932,0,1185870,24554,0,0.0,4261.0,,4750.0,15.0,,,
13,2021-05-09 07:39:55,印度,21892676,0,17930960,238270,0,0.0,401078.0,,0.0,0.0,,,
14,2021-05-09 07:39:54,英国,4448808,0,15011,127863,0,0.0,2056.0,,0.0,0.0,,,
15,2021-05-09 07:39:55,意大利,4102921,0,3590107,122694,0,0.0,10174.0,,17394.0,224.0,,,
16,2021-05-09 07:39:55,俄罗斯,4816331,0,4437289,111097,0,0.0,8198.0,,0.0,0.0,,,
17,2021-05-09 07:39:55,菲律宾,1094849,0,1013204,18269,0,0.0,6964.0,,0.0,0.0,,,
18,2021-05-09 07:39:55,芬兰,88561,0,46000,922,0,0.0,229.0,,0.0,0.0,,,
19,2021-05-09 07:39:55,尼泊尔,385890,0,298765,3632,0,0.0,8287.0,,0.0,0.0,,,
95682,2021-05-09 07:39:55,葡萄牙,839258,0,800007,16991,0,0.0,783.0,,0.0,0.0,,,
95200,2021-05-09 07:39:55,也门,6462,0,2983,1270,0,0.0,16.0,,5.0,1.0,,,
954356,2020-06-15 00:00:31,塞舌尔,11,0,11,0,0,,,,,,,,
20,2021-05-09 07:39:55,西班牙,3567408,0,3248010,78792,0,0.0,8186.0,,0.0,0.0,,,
21,2021-05-09 09:44:51,斯里兰卡,123234,0,103098,786,0,0.0,1896.0,,0.0,22.0,,,
9509,2021-05-09 09:44:51,阿尔及利亚,123900,0,86280,3321,0,0.0,208.0,,131.0,6.0,,,
22,2021-05-09 07:39:54,柬埔寨,18717,0,7340,114,0,0.0,538.0,,0.0,0.0,,,
95239,2021-05-09 07:39:55,海地,13164,0,12154,263,0,0.0,0.0,,0.0,0.0,,,
23,2021-05-09 07:39:55,瑞典,1007792,0,0,14173,0,0.0,0.0,,0.0,0.0,,,
95237,2020-06-15 14:48:06,特里尼达和多巴哥,123,0,109,8,0,,,0.0,,,0.0,,
95jibuti,2021-05-09 07:39:55,吉布提,11335,0,11041,149,0,0.0,16.0,,0.0,1.0,,,
9512314,2020-06-15 11:44:39,圣多美与普林西比,659,0,176,12,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
953487,2021-05-09 09:44:52,布基纳法索,13377,0,13135,162,0,0.0,9.0,,4.0,0.0,,,
954332,2021-05-09 10:49:51,比利时,1014351,0,0,24511,0,0.0,3364.0,,0.0,28.0,,,
9534324,2021-05-09 07:54:54,伊拉克,1108558,0,998626,15741,0,0.0,4608.0,,6203.0,39.0,,,
95000111,2021-05-09 07:39:55,马拉维,34166,0,32156,1153,0,0.0,8.0,,11.0,1.0,,,
95010,2021-05-09 07:39:55,冰岛,6506,0,6347,29,0,0.0,0.0,,0.0,0.0,,,
95jnybs,2021-05-09 07:39:55,几内亚比绍,3739,0,3387,67,0,0.0,1.0,,0.0,0.0,,,
953333666,2021-05-09 07:39:55,拉脱维亚,123331,0,112150,2208,0,0.0,786.0,,0.0,0.0,,,
9512111,2020-06-15 14:49:07,不丹,66,0,21,0,0,,,0.0,,,0.0,,
957873,2021-05-09 07:54:54,挪威,116134,0,17998,767,0,0.0,146.0,,0.0,0.0,,,
9524546,2021-05-09 07:39:55,印度尼西亚,1709762,0,1563917,46842,0,0.0,6130.0,,0.0,0.0,,,
956789,2021-05-09 10:39:57,安哥拉,28477,0,24713,630,0,0.0,276.0,,15.0,2.0,,,
87656,2020-06-15 13:46:13,开曼群岛,187,0,115,1,0,,,,,,,,
95844,2021-05-09 07:39:55,埃塞俄比亚,262217,0,208314,3871,0,0.0,637.0,,1444.0,31.0,,,
95879,2020-06-15 00:00:31,梵蒂冈,12,0,12,0,0,,,,,,,,
95632,2021-05-09 09:44:51,科特迪瓦,46385,0,45811,291,0,0.0,41.0,,21.0,0.0,,,
95634,2021-05-09 07:39:54,卡塔尔,210603,0,200467,502,0,0.0,533.0,,0.0,0.0,,,
95411,2020-06-12 17:03:24,莱索托,4,0,2,0,0,,,,,,,,
950611,2021-05-09 07:39:55,格鲁吉亚,320830,0,299500,4263,0,0.0,1564.0,,0.0,0.0,,,
96745,2021-05-09 10:49:52,墨西哥,2364617,0,1884008,218928,0,0.0,2743.0,,2190.0,271.0,,,
95891,2021-05-09 07:39:55,圣马力诺,5067,0,4935,90,0,0.0,0.0,,0.0,0.0,,,
95400,2021-05-09 07:39:55,哈萨克斯坦,393758,0,346345,3369,0,0.0,2706.0,,0.0,0.0,,,
95643,2021-05-09 07:39:54,安道尔,13406,0,12962,127,0,0.0,16.0,,26.0,0.0,,,
95886,2021-05-09 07:39:55,牙买加,46588,0,22148,803,0,0.0,160.0,,130.0,2.0,,,
82333,2020-06-15 13:26:03,格恩西岛,252,0,238,13,0,,,,,,,,
95677,2021-05-09 07:39:55,罗马尼亚,1065254,0,1011694,28903,0,0.0,1305.0,,0.0,0.0,,,
95436,2021-05-09 07:39:55,阿曼,199344,0,181696,2083,0,0.0,0.0,,0.0,0.0,,,
95672,2020-06-15 14:25:46,列支敦士登,82,0,55,1,0,,,,,,,,
9547021,2021-05-09 07:39:55,马达加斯加,38874,0,35732,716,0,0.0,233.0,,0.0,0.0,,,
